date,title,category,price,rating
2026-03-31,No One Here Gets Out Alive,Music,20.02,5
2026-03-31,Night Shift (Night Shift #1-20),Horror,12.75,4
2026-03-31,Needful Things,Horror,47.51,4
2026-03-31,Mockingjay (The Hunger Games #3),Default,20.44,4
2026-03-31,Misery,Horror,34.79,2
2026-03-31,Little Women (Little Women #1),Classics,28.07,4
2026-03-31,It,Horror,25.01,3
2026-03-31,Harry Potter and the Sorcerer's Stone (Harry Potter #1),Default,13.9,3
2026-03-31,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,24.17,4
2026-03-31,Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,31.63,4
2026-03-31,Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,48.75,5
2026-03-31,Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,14.74,1
2026-03-31,Gone with the Wind,Classics,32.49,3
2026-03-31,God Is Not Great: How Religion Poisons Everything,Nonfiction,27.8,1
2026-03-31,Girl With a Pearl Earring,Historical Fiction,26.77,1
2026-03-31,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Sequential Art,50.44,4
2026-03-31,Far From True (Promise Falls Trilogy #2),Thriller,34.93,2
2026-03-31,Dark Lover (Black Dagger Brotherhood #1),Romance,12.87,1
2026-03-31,Confessions of a Shopaholic (Shopaholic #1),Default,48.94,2
2026-03-31,Changing the Game (Play by Play #2),Romance,13.38,3
2026-03-31,Candide,Classics,58.63,3
2026-03-31,Can You Keep a Secret?,Womens Fiction,21.94,1
2026-03-31,Atlas Shrugged,Fiction,26.58,5
2026-03-31,Animal Farm,Classics,57.22,3
2026-03-31,A Walk to Remember,Romance,56.43,1
2026-03-31,A New Earth: Awakening to Your Life's Purpose,Spirituality,55.65,5
2026-03-31,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion,27.62,1
2026-03-31,'Salem's Lot,Horror,49.56,4
2026-03-31,Zero History (Blue Ant #3),Default,34.77,1
2026-03-31,Wuthering Heights,Classics,17.73,3
2026-03-31,World War Z: An Oral History of the Zombie War,Default,21.8,1
2026-03-31,Wild: From Lost to Found on the Pacific Crest Trail,Default,46.02,3
2026-03-31,"Where'd You Go, Bernadette",Default,18.13,1
2026-03-31,When You Are Engulfed in Flames,Humor,30.89,5
2026-03-31,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,31.95,3
2026-03-31,We Are All Completely Beside Ourselves,Contemporary,24.04,1
2026-03-31,Walk the Edge (Thunder Road #2),Young Adult,32.36,3
2026-03-31,Voyager (Outlander #3),Historical Fiction,21.07,5
2026-03-31,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,50.66,3
2026-03-31,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,13.66,2
2026-03-31,"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,58.09,1
2026-03-31,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,30.0,1
2026-03-31,Two Boys Kissing,Young Adult,32.74,2
2026-03-31,Twilight (Twilight #1),Default,41.93,2
2026-03-31,Twenties Girl,Womens Fiction,42.8,2
2026-03-31,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,53.51,1
2026-03-31,Three-Martini Lunch,Fiction,23.21,3
2026-03-31,"Thinking, Fast and Slow",Psychology,21.14,1
2026-03-31,The Wild Robot,Childrens,56.07,3
2026-03-31,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Sequential Art,14.41,3
2026-03-31,The Undomestic Goddess,Womens Fiction,45.75,4
2026-03-31,The Travelers,Thriller,15.77,1
2026-03-31,The Tipping Point: How Little Things Can Make a Big Difference,Add a comment,10.02,2
2026-03-31,The Thing About Jellyfish,Childrens,48.77,1
2026-03-31,The Stand,Horror,57.86,2
2026-03-31,The Smitten Kitchen Cookbook,Food and Drink,23.59,1
2026-03-31,The Silkworm (Cormoran Strike #2),Mystery,23.05,5
2026-03-31,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Sequential Art,55.55,5
2026-03-31,The Rose & the Dagger (The Wrath and the Dawn #2),Fantasy,58.64,4
2026-03-31,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Travel,23.21,1
2026-03-31,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Biography,42.57,3
2026-03-31,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Science Fiction,10.92,1
2026-03-31,The Rest Is Noise: Listening to the Twentieth Century,Add a comment,34.77,1
2026-03-31,The Red Tent,Historical Fiction,35.66,5
2026-03-31,The Purpose Driven Life: What on Earth Am I Here for?,Add a comment,37.19,3
2026-03-31,The Purest Hook (Second Circle Tattoos #3),Romance,12.25,1
2026-03-31,The Picture of Dorian Gray,Classics,29.7,2
2026-03-31,The Paris Wife,Default,36.8,3
2026-03-31,The Obsession,Romance,45.43,1
2026-03-31,The Nightingale,Fiction,26.26,4
2026-03-31,The New Guy (and Other Senior Year Distractions),Young Adult,44.92,3
2026-03-31,The Nanny Diaries (Nanny #1),Womens Fiction,52.53,5
2026-03-31,The Name of God is Mercy,Nonfiction,37.25,2
2026-03-31,The Maze Runner (The Maze Runner #1),Default,20.93,1
2026-03-31,The Lover's Dictionary,Default,58.09,2
2026-03-31,The Lonely Ones,Childrens,43.59,5
2026-03-31,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,33.92,3
2026-03-31,The Last Painting of Sara de Vos,Historical Fiction,55.55,2
2026-03-31,"The Land of 10,000 Madonnas",Young Adult,29.64,4
2026-03-31,The Infinities,Fiction,27.41,1
2026-03-31,The Husband's Secret,Fiction,52.51,5
2026-03-31,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,47.8,3
2026-03-31,The Guns of August,History,14.54,2
2026-03-31,The Guernsey Literary and Potato Peel Pie Society,Historical Fiction,49.53,1
2026-03-31,The Goldfinch,Default,43.58,3
2026-03-31,The Giver (The Giver Quartet #1),Default,12.3,1
2026-03-31,The Girl with All the Gifts,Horror,49.47,3
2026-03-31,The Girl Who Played with Fire (Millennium Trilogy #2),Default,22.14,2
2026-03-31,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,57.48,1
2026-03-31,The Exiled,Mystery,43.45,3
2026-03-31,"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,22.13,4
2026-03-31,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,13.03,4
2026-03-31,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,57.35,5
2026-03-31,The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,44.29,1
2026-03-31,The Demon-Haunted World: Science as a Candle in the Dark,Default,52.25,4
2026-03-31,The Day the Crayons Came Home (Crayons),Childrens,26.33,5
2026-03-31,The Da Vinci Code (Robert Langdon #2),Fiction,22.96,2
2026-03-31,The Cuckoo's Calling (Cormoran Strike #1),Mystery,19.21,1
2026-03-31,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,26.78,4
2026-03-31,The Complete Poems,Add a comment,41.32,5
2026-03-31,The Catcher in the Rye,Add a comment,24.55,1
2026-03-31,The Cat in the Hat (Beginner Books B-1),Childrens,16.26,2
2026-03-31,The Case for Christ (Cases for Christianity),Add a comment,47.84,1
2026-03-31,The Book Thief,Default,53.49,2
2026-03-31,The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,44.84,5
2026-03-31,The Blind Side: Evolution of a Game,Add a comment,53.71,5
2026-03-31,The Autobiography of Malcolm X,Default,23.43,2
2026-03-31,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,34.32,3
2026-03-31,The Art of Fielding,Fiction,22.1,1
2026-03-31,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,25.83,2
2026-03-31,Stiff: The Curious Lives of Human Cadavers,Nonfiction,36.74,3
2026-03-31,Spilled Milk: Based on a True Story,Nonfiction,49.51,1
2026-03-31,Something Borrowed (Darcy & Rachel #1),Womens Fiction,48.96,5
2026-03-31,Something Blue (Darcy & Rachel #2),Womens Fiction,54.62,1
2026-03-31,Soldier (Talon #3),Fantasy,24.72,2
2026-03-31,Shopaholic & Baby (Shopaholic #5),Default,46.45,2
2026-03-31,Seven Days in the Art World,Add a comment,52.33,2
2026-03-31,Seven Brief Lessons on Physics,Science,30.6,4
2026-03-31,Scarlet (The Lunar Chronicles #2),Young Adult,14.57,4
2026-03-31,Sarah's Key,Add a comment,46.29,1
2026-03-31,"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,21.57,5
2026-03-31,Running with Scissors,Autobiography,12.91,4
2026-03-31,Rogue Lawyer (Rogue Lawyer #1),Add a comment,50.11,3
2026-03-31,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,41.67,4
2026-03-31,Rework,Business,44.88,2
2026-03-31,Reservations for Two,Romance,11.1,3
2026-03-31,Red: The True Story of Red Riding Hood,Childrens,28.54,3
2026-03-31,Ready Player One,Science Fiction,19.07,4
2026-03-31,Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,43.55,1
2026-03-31,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,43.63,3
2026-03-31,Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,39.13,1
2026-03-31,Packing for Mars: The Curious Science of Life in the Void,Default,56.68,2
2026-03-31,Outliers: The Story of Success,Nonfiction,14.16,1
2026-03-31,Original Fake,Sequential Art,31.45,3
2026-03-31,Orange Is the New Black,Default,24.61,2
2026-03-31,One for the Money (Stephanie Plum #1),Default,32.87,2
2026-03-31,Notes from a Small Island (Notes From a Small Island #1),Nonfiction,40.17,1
2026-03-31,Night (The Night Trilogy #1),Nonfiction,13.51,1
2026-03-31,Neither Here nor There: Travels in Europe,Travel,38.95,3
2026-03-31,Naked,Humor,31.69,3
2026-03-31,Morning Star (Red Rising #3),Default,29.4,1
2026-03-31,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Nonfiction,57.83,1
2026-03-31,Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,55.46,2
2026-03-31,Me Talk Pretty One Day,Autobiography,57.6,2
2026-03-31,Manuscript Found in Accra,Add a comment,34.98,2
2026-03-31,Lust & Wonder,Autobiography,11.87,2
2026-03-31,Lila (Gilead #3),Fiction,12.47,3
2026-03-31,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,33.26,2
2026-03-31,Life Without a Recipe,Autobiography,59.04,5
2026-03-31,Life After Life,Default,26.13,2
2026-03-31,Letter to a Christian Nation,Nonfiction,22.2,1
2026-03-31,Let's Pretend This Never Happened: A Mostly True Memoir,Nonfiction,45.11,1
2026-03-31,Legend (Legend #1),Young Adult,43.69,4
2026-03-31,"Lean In: Women, Work, and the Will to Lead",Default,25.02,1
2026-03-31,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,55.5,5
2026-03-31,Lady Renegades (Rebel Belle #3),Young Adult,53.04,5
2026-03-31,Jurassic Park (Jurassic Park #1),Fiction,44.97,1
2026-03-31,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Nonfiction,42.38,1
2026-03-31,Is Everyone Hanging Out Without Me? (And Other Concerns),Default,20.11,3
2026-03-31,Into the Wild,Nonfiction,56.7,5
2026-03-31,Inferno (Robert Langdon #4),Fiction,41.0,5
2026-03-31,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,28.85,3
2026-03-31,If I Run (If I Run #1),Christian Fiction,49.97,4
2026-03-31,I've Got Your Number,Womens Fiction,19.69,1
2026-03-31,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Nonfiction,28.88,2
2026-03-31,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,33.14,3
2026-03-31,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,43.7,2
2026-03-31,House of Leaves,Horror,54.89,1
2026-03-31,Horrible Bear!,Childrens,37.52,2
2026-03-31,Holidays on Ice,Humor,51.07,2
2026-03-31,Heir to the Sky,Fantasy,44.07,4
2026-03-31,Green Eggs and Ham (Beginner Books B-16),Childrens,10.79,4
2026-03-31,"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,42.72,1
2026-03-31,Gratitude,Nonfiction,26.66,5
2026-03-31,Gone Girl,Default,37.6,5
2026-03-31,Golden (Heart of Dread #3),Young Adult,42.21,4
2026-03-31,Girl in the Blue Coat,Historical Fiction,46.83,2
2026-03-31,"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,45.17,2
2026-03-31,"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,51.22,3
2026-03-31,Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,21.28,4
2026-03-31,Fifty Shades Freed (Fifty Shades #3),Adult Fiction,15.36,5
2026-03-31,Fellside,Default,38.62,1
2026-03-31,Extreme Prey (Lucas Davenport #26),Mystery,25.4,3
2026-03-31,Eragon (The Inheritance Cycle #1),Fantasy,43.87,3
2026-03-31,Eclipse (Twilight #3),Default,18.74,1
2026-03-31,Dune (Dune #1),Science Fiction,54.86,1
2026-03-31,Dracula,Default,52.62,3
2026-03-31,Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,51.48,1
2026-03-31,Disrupted: My Misadventure in the Start-Up Bubble,Nonfiction,15.28,5
2026-03-31,Dead Wake: The Last Crossing of the Lusitania,Default,39.24,5
2026-03-31,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,17.81,1
2026-03-31,Darkfever (Fever #1),Fantasy,56.02,1
2026-03-31,Dark Places,Default,23.9,5
2026-03-31,Crazy Rich Asians (Crazy Rich Asians #1),Fiction,49.13,5
2026-03-31,Counting Thyme,Childrens,10.62,1
2026-03-31,Cosmos,Add a comment,36.17,2
2026-03-31,Civilization and Its Discontents,Psychology,59.95,2
2026-03-31,Cinder (The Lunar Chronicles #1),Young Adult,26.09,1
2026-03-31,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,37.35,2
2026-03-31,Career of Evil (Cormoran Strike #3),Mystery,24.72,2
2026-03-31,Breaking Dawn (Twilight #4),Default,35.28,5
2026-03-31,Brave Enough,Nonfiction,51.32,5
2026-03-31,Boy Meets Boy,Young Adult,21.12,3
2026-03-31,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction,27.35,2
2026-03-31,Blink: The Power of Thinking Without Thinking,Nonfiction,21.74,5
2026-03-31,Black Flags: The Rise of ISIS,Nonfiction,40.87,1
2026-03-31,"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,49.31,1
2026-03-31,Big Little Lies,Fiction,22.11,1
2026-03-31,Between Shades of Gray,Historical Fiction,20.79,5
2026-03-31,Best of My Love (Fool's Gold #20),Romance,27.41,2
2026-03-31,Beowulf,Classics,38.35,2
2026-03-31,Beautiful Creatures (Caster Chronicles #1),Default,21.55,5
2026-03-31,Awkward,Sequential Art,38.02,2
2026-03-31,Ash,Fantasy,22.06,4
2026-03-31,Are We There Yet?,Childrens,10.66,3
2026-03-31,Are We Smart Enough to Know How Smart Animals Are?,Nonfiction,56.58,1
2026-03-31,Annie on My Mind,Young Adult,36.83,5
2026-03-31,And Then There Were None,Classics,35.01,2
2026-03-31,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,30.48,4
2026-03-31,A Visit from the Goon Squad,Default,14.08,5
2026-03-31,A Storm of Swords (A Song of Ice and Fire #3),Fantasy,31.22,2
2026-03-31,A Heartbreaking Work of Staggering Genius,Autobiography,54.29,5
2026-03-31,8 Keys to Mental Health Through Exercise,Psychology,31.04,1
2026-03-31,#GIRLBOSS,Add a comment,50.96,1
2026-03-31,"The Suffragettes (Little Black Classics, #96)",Nonfiction,11.89,2
2026-03-31,The Sense of an Ending,Add a comment,31.38,3
2026-03-31,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,54.81,1
2026-03-31,The Course of Love,Fiction,16.78,3
2026-03-31,Sugar Rush (Offensive Line #2),Sports and Games,24.42,1
2026-03-31,"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,11.75,3
2026-03-31,"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,20.02,1
2026-03-31,New Moon (Twilight #2),Young Adult,12.86,4
2026-03-31,Life,Music,31.58,5
2026-03-31,Kindle Paperwhite User's Guide,Nonfiction,34.0,3
2026-03-31,H is for Hawk,Nonfiction,57.42,5
2026-03-31,Girl Online On Tour (Girl Online #2),Young Adult,53.47,1
2026-03-31,"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,11.64,5
2026-03-31,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Childrens,52.88,4
2026-03-31,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,18.51,4
2026-03-31,While You Were Mine,Historical Fiction,41.32,5
2026-03-31,Where Lightning Strikes (Bleeding Stars #3),Romance,39.77,3
2026-03-31,When I'm Gone,Fiction,51.96,3
2026-03-31,Ways of Seeing,Art,39.51,5
2026-03-31,"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,15.4,1
2026-03-31,Vampire Girl (Vampire Girl #1),Fantasy,53.82,2
2026-03-31,Twenty Love Poems and a Song of Despair,Poetry,30.95,4
2026-03-31,Travels with Charley: In Search of America,Nonfiction,57.82,5
2026-03-31,Three Wishes (River of Time: California #1),Science Fiction,44.18,2
2026-03-31,This One Moment (Pushing Limits #1),Romance,48.71,1
2026-03-31,The Zombie Room,Default,19.69,5
2026-03-31,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,36.52,2
2026-03-31,The Tumor,Nonfiction,41.56,5
2026-03-31,The Story of Hong Gildong,Classics,43.19,4
2026-03-31,The Silent Wife,Fiction,12.34,5
2026-03-31,The Silent Twin (Detective Jennifer Knight #3),Fantasy,36.25,3
2026-03-31,The Selfish Gene,Science,29.45,1
2026-03-31,The Secret Healer,Historical Fiction,34.56,3
2026-03-31,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,54.12,3
2026-03-31,The Republic,Add a comment,33.78,3
2026-03-31,The Odyssey,Add a comment,29.64,3
2026-03-31,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Mystery,57.7,4
2026-03-31,The Nicomachean Ethics,Philosophy,36.34,1
2026-03-31,The Name of the Wind (The Kingkiller Chronicle #1),Default,50.59,3
2026-03-31,The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,29.38,1
2026-03-31,The Little Prince,Classics,45.42,2
2026-03-31,The Light of the Fireflies,Add a comment,54.43,1
2026-03-31,The Last Girl (The Dominion Trilogy #1),Science Fiction,36.26,2
2026-03-31,The Iliad,Add a comment,16.16,1
2026-03-31,The Hook Up (Game On #1),New Adult,36.29,5
2026-03-31,The Haters,Young Adult,27.89,5
2026-03-31,The Girl You Lost,Mystery,12.29,5
2026-03-31,The Girl In The Ice (DCI Erika Foster #1),Mystery,15.85,3
2026-03-31,The End of the Jesus Era (An Investigation #1),Nonfiction,14.4,1
2026-03-31,The Edge of Reason (Bridget Jones #2),Womens Fiction,19.18,4
2026-03-31,The Complete Maus (Maus #1-2),Sequential Art,10.64,3
2026-03-31,The Communist Manifesto,Add a comment,14.76,3
2026-03-31,The Bhagavad Gita,Religion,57.49,3
2026-03-31,The Bette Davis Club,Fiction,30.66,3
